,text,start,duration,video_id
7293,거 그걸 인수분해를 한대 너무 막,108.299,3.481,tGCqt4nGPBE
7294,거창하게,110.7,3.84,tGCqt4nGPBE
7295,막 이렇게 생각하지 말고 그냥 주어진,111.78,5.64,tGCqt4nGPBE
7296,책이나 주어진 개념서에 있는 그대로를,114.54,6.42,tGCqt4nGPBE
7297,받아들여 알겠죠 잘 봐라 하나의,117.42,6.42,tGCqt4nGPBE
7298,다항식을 두 개 이상이라 그랬으니까,120.96,7.079,tGCqt4nGPBE
7299,두 개 세 개네 개도 되는 거고 그,123.84,6.66,tGCqt4nGPBE
7300,다항식의 곱으로 나타내야 된대 합이,128.039,3.481,tGCqt4nGPBE
7301,아니야,130.5,2.879,tGCqt4nGPBE
7302,곱으로 나타낸 걸 인수분해를 하고,131.52,5.7,tGCqt4nGPBE
7303,이때 이때 그 고블리로는 각각,133.379,5.521,tGCqt4nGPBE
7304,다항식을,137.22,4.68,tGCqt4nGPBE
7305,인수라 하더라 그럼 봐라 여기 보시면,138.9,4.14,tGCqt4nGPBE
7306,항이 몇 개인지 봐,141.9,3.72,tGCqt4nGPBE
7307,항 하나 둘 셋 항이 3개고 그걸,143.04,5.16,tGCqt4nGPBE
7308,하백골이라고 얘기를 하는데,145.62,3.54,tGCqt4nGPBE
7309,얘를 갖다가,148.2,2.28,tGCqt4nGPBE
7310,인수분해를 하잖아,149.16,3.48,tGCqt4nGPBE
7311,그렇지 이런 다항식을,150.48,4.38,tGCqt4nGPBE
7312,인수분해를 하면 자 괄호 봐,152.64,3.0,tGCqt4nGPBE
7313,요렇게,154.86,3.54,tGCqt4nGPBE
7314,요렇게 아 다항식 두 개가 생겼는데,155.64,6.36,tGCqt4nGPBE
7315,이게 고백골로 된 거라고 고백골 이걸,158.4,6.0,tGCqt4nGPBE
7316,인수분해라고 한다라는 거지 우리,162.0,3.9,tGCqt4nGPBE
7317,지난 시간에 배웠던게,164.4,4.32,tGCqt4nGPBE
7318,요쪽에 있는 놈을 이렇게 가는 걸,165.9,5.4,tGCqt4nGPBE
7319,배웠잖아 다시 이런 고백골로 되어,168.72,5.519,tGCqt4nGPBE
7320,있는요 아이를 전개를 통해서 이렇게,171.3,4.92,tGCqt4nGPBE
7321,만들었다고 그걸 가지고 이렇게,174.239,5.821,tGCqt4nGPBE
7322,전개하는 걸 했었고 전개하는 과정에서,176.22,6.54,tGCqt4nGPBE
7323,곱셈공식 10개와 그거의 변형식들을,180.06,4.86,tGCqt4nGPBE
7324,막 외웠었다고 그러니 반대로 생각해,182.76,5.64,tGCqt4nGPBE
7325,봐 여기에서 이게 잘 갔었다면 이거,184.92,5.52,tGCqt4nGPBE
7326,보자마자 이쪽으로도 엄청 잘 온단,188.4,4.5,tGCqt4nGPBE
7327,말이야 그래서 만들어진 공식들이 또,190.44,4.439,tGCqt4nGPBE
7328,인수분해 공식이라고 또 표가 나올,192.9,3.66,tGCqt4nGPBE
7329,거라고 오케이,194.879,3.481,tGCqt4nGPBE
7330,그러니까 같이 공부하면 좋겠지 다시,196.56,2.88,tGCqt4nGPBE
7331,말하면,198.36,3.26,tGCqt4nGPBE
7332,인수분해는 다항식의 전개 과정을,199.44,4.86,tGCqt4nGPBE
7333,거꾸로 생각하면 된다,201.62,4.199,tGCqt4nGPBE
7334,됐습니까,204.3,5.159,tGCqt4nGPBE
7335,그리고요 하나하나 x+2,205.819,4.961,tGCqt4nGPBE
7336,x + 3,209.459,4.021,tGCqt4nGPBE
7337,요런 하나 하나를 뭐라고 한다,210.78,6.539,tGCqt4nGPBE
7338,인수라 하자 개념 답니다 다시 누가,213.48,4.619,tGCqt4nGPBE
7339,물었어,217.319,2.881,tGCqt4nGPBE
7340,인수분해가 뭐니라고 하면 이렇게,218.099,4.321,tGCqt4nGPBE
7341,말해도 되지만 전개를 반대로 한,220.2,3.48,tGCqt4nGPBE
7342,거예요 이렇게 해도 되지만 그렇게,222.42,2.539,tGCqt4nGPBE
7343,말하지 말고,223.68,5.58,tGCqt4nGPBE
7344,다항식 하나의 다항식을 두 개 이상의,224.959,6.101,tGCqt4nGPBE
7345,다항식의,229.26,4.14,tGCqt4nGPBE
7346,고백골로 맞는 겁니다라고 말하면 아주,231.06,3.78,tGCqt4nGPBE
7347,잘한 거예요,233.4,3.5,tGCqt4nGPBE
7348,됐죠,234.84,2.06,tGCqt4nGPBE
7349,자 보시면,237.9,4.38,tGCqt4nGPBE
7350,첫 번째 보시면 공통,240.0,3.599,tGCqt4nGPBE
7351,인수라는게 있어 요거 좀 더,242.28,2.76,tGCqt4nGPBE
7352,얘기하겠지만 공통에서 묶어 나간 거고,243.599,3.901,tGCqt4nGPBE
7353,2번부터 봐봐 2번부터 10번까지 쫙,245.04,3.54,tGCqt4nGPBE
7354,보시면,247.5,4.439,tGCqt4nGPBE
7355,툭 툭 툭 써 많이 보던 것들 아니냐,248.58,5.939,tGCqt4nGPBE
7356,그지 다시 말하면,251.939,4.681,tGCqt4nGPBE
7357,인수분해 하라라고 했던 걸 반대로,254.519,3.301,tGCqt4nGPBE
7358,생각해 봐,256.62,2.7,tGCqt4nGPBE
7359,요기에 했던 너를 갖다가,257.82,3.12,tGCqt4nGPBE
7360,곱셈공식이었잖아,259.32,3.659,tGCqt4nGPBE
7361,그러니까 얼마나 편해 곱셈공식을,260.94,5.16,tGCqt4nGPBE
7362,가지고 있으면 다 나오는 놈들이야,262.979,3.72,tGCqt4nGPBE
7363,그러면,266.1,3.0,tGCqt4nGPBE
7364,샘은 이걸 가지고 왜 이게 이렇게,266.699,4.921,tGCqt4nGPBE
7365,되는지 설명하지는 않을 거야 왜,269.1,5.819,tGCqt4nGPBE
7366,곱셈공식을 갖다가 전개하는 걸 역으로,271.62,5.04,tGCqt4nGPBE
7367,하는 거를 우리 인수분해를 했으니,274.919,4.441,tGCqt4nGPBE
7368,이게 왜 나왔는지는 이미 다 알 거고,276.66,3.84,tGCqt4nGPBE
7369,곱셈공식에서 설명을 다 했으니까,279.36,4.32,tGCqt4nGPBE
7370,그리고 잘 나오는 걸 이용해서,280.5,4.979,tGCqt4nGPBE
7371,문제를 한번 풀어 볼테니까 특히,283.68,3.78,tGCqt4nGPBE
7372,9번하고 10번,285.479,4.021,tGCqt4nGPBE
7373,8번 뭐 7번 안중에 한게 없어요,287.46,4.2,tGCqt4nGPBE
7374,그리고 9번은 잘 나오니까 잘 보셔야,289.5,2.94,tGCqt4nGPBE
7375,돼,291.66,2.28,tGCqt4nGPBE
7376,별표 좀 쳐놓고,292.44,3.12,tGCqt4nGPBE
7377,요거 가지고 이제 문제를 하나씩,293.94,3.36,tGCqt4nGPBE
7378,친절하게 풀어 줄테니까,295.56,4.44,tGCqt4nGPBE
7379,혹시나 아직도 나는 이게 좀,297.3,5.16,tGCqt4nGPBE
7380,가물가물하다라고 하시면 여기,300.0,5.04,tGCqt4nGPBE
7381,인수분해 기본 공식이라고 되어 있는요,302.46,4.98,tGCqt4nGPBE
7382,요요 정리되어 있는 요거를 갖다가,305.04,5.939,tGCqt4nGPBE
7383,그래도 한 10번씩은 따라 써 볼까,307.44,6.42,tGCqt4nGPBE
7384,10번 쓰기 자 이렇게 할게,310.979,5.22,tGCqt4nGPBE
7385,쭉쭉 열 번 쓰면서 내 걸로 만들어,313.86,4.559,tGCqt4nGPBE
7386,갔으면 좋을 것 같아요 그리고,316.199,4.381,tGCqt4nGPBE
7387,문제 풀 때는 아직 안 외워졌다라고,318.419,3.78,tGCqt4nGPBE
7388,하면이 10번 쓴 노트를 갖다가,320.58,2.64,tGCqt4nGPBE
7389,보면서,322.199,2.94,tGCqt4nGPBE
7390,문제가 자꾸 풀어보는 거야,323.22,4.319,tGCqt4nGPBE
7391,언젠간 안 보고 푸는 날이 오겠지,325.139,4.021,tGCqt4nGPBE
7392,그날이,327.539,5.341,tGCqt4nGPBE
7393,빨리 왔으면 좋겠습니다 알겠죠,329.16,3.72,tGCqt4nGPBE
7394,서로 이제 공부를 했어 적어 놨지,333.96,4.5,tGCqt4nGPBE
7395,표 적어 놨습니다 10개 적어 놓으라,336.419,5.581,tGCqt4nGPBE
7396,그랬어요 내가 자 그럼 잘 봐 이제,338.46,7.019,tGCqt4nGPBE
7397,인수분해 기본 공식 적용 방법 자 첫,342.0,4.44,tGCqt4nGPBE
7398,번째,345.479,2.881,tGCqt4nGPBE
7399,인수분해 하라라고 하면 이게 제일,346.44,6.84,tGCqt4nGPBE
7400,시작이야 이걸 이걸 일단 필두로 공통,348.36,6.72,tGCqt4nGPBE
7401,인수를 묶어내는 연습을 하는 거야,353.28,3.359,tGCqt4nGPBE
7402,다시 말하면,355.08,4.14,tGCqt4nGPBE
7403,인수분해해라라고 하면 공통으로,356.639,3.721,tGCqt4nGPBE
7404,들어있는 놈을,359.22,4.14,tGCqt4nGPBE
7405,묶어내는 거야 이게 시작이야 공식을,360.36,4.5,tGCqt4nGPBE
7406,외우는 것도 중요하지만,363.36,3.119,tGCqt4nGPBE
7407,인수분해 하는 정확한 방법을 알아야,364.86,5.3,tGCqt4nGPBE
7408,되니까 가장 여기 봐,366.479,6.901,tGCqt4nGPBE
7409,ma+mb 공통인 놈만 밑줄 쳐봐,370.16,5.86,tGCqt4nGPBE
7410,여기도 m 여기도 m,373.38,5.18,tGCqt4nGPBE
7411,그러면 m으로 탁 묶어 내면 나머지,376.02,4.8,tGCqt4nGPBE
7412,전개하는 거는,378.56,4.419,tGCqt4nGPBE
7413,엄청 쉽잖아 이렇게 하시면 MA,380.82,4.439,tGCqt4nGPBE
7414,요렇게 하면 MB 그러니까이 =,382.979,3.241,tGCqt4nGPBE
7415,기준으로,385.259,3.241,tGCqt4nGPBE
7416,좌변과 우변이 똑같아야 돼,386.22,3.84,tGCqt4nGPBE
7417,이해됐죠,388.5,3.9,tGCqt4nGPBE
7418,그러니까 여기서 이렇게 가는 건 잘해,390.06,4.68,tGCqt4nGPBE
7419,근데 여기서 이쪽으로 오는 오른쪽으로,392.4,4.32,tGCqt4nGPBE
7420,오는 걸 훈련을 해야 돼,394.74,4.44,tGCqt4nGPBE
7421,인수분해 시작 공통인수를 뭐 한다,396.72,4.56,tGCqt4nGPBE
7422,묶어낸다 공통 인수 뭐한다 묶어낸다,399.18,5.04,tGCqt4nGPBE
7423,예를 봐 이쪽에 보면,401.28,6.06,tGCqt4nGPBE
7424,ax - Y 자 X - Y 동그라미,404.22,6.18,tGCqt4nGPBE
7425,쳤어 이쪽도 x-y 동그라미 쳤어,407.34,4.74,tGCqt4nGPBE
7426,얘들아 그럼 여기도 들었고 여기도,410.4,3.84,tGCqt4nGPBE
7427,들었으니까 너를 이렇게 묶어내면,412.08,3.959,tGCqt4nGPBE
7428,x-y를 하나로 묶을 수 있잖아 여기,414.24,3.239,tGCqt4nGPBE
7429,하나로 묶었잖아,416.039,3.6,tGCqt4nGPBE
7430,그러면 아닌 놈들만 그대로 써주면 돼,417.479,4.861,tGCqt4nGPBE
7431,a+b 이렇게,419.639,6.18,tGCqt4nGPBE
7432,간단하지 공통 인수를 묶어내는 거야,422.34,5.88,tGCqt4nGPBE
7433,두 번째 보자,425.819,4.741,tGCqt4nGPBE
7434,항이 두 개일 때 보통,428.22,3.96,tGCqt4nGPBE
7435,항이 이렇게 두 개짜리,430.56,3.12,tGCqt4nGPBE
7436,항이 두 개짜리 항이 이렇게 두,432.18,3.12,tGCqt4nGPBE
7437,개짜리가 많이 나와,433.68,3.66,tGCqt4nGPBE
7438,항이 두 개짜리가 나오면,435.3,4.14,tGCqt4nGPBE
7439,완전 제곱식,437.34,3.9,tGCqt4nGPBE
7440,항이 두 개짜리가 많이 나오면요,439.44,3.599,tGCqt4nGPBE
7441,공식이 뭐냐면 우리 이거를 합차,441.24,4.679,tGCqt4nGPBE
7442,공식이라고 할게 제곱 마이너스 제곱이,443.039,4.681,tGCqt4nGPBE
7443,있을 때 똑같은 놈이 요렇게 되는,445.919,3.78,tGCqt4nGPBE
7444,거야 자 그런데,447.72,4.28,tGCqt4nGPBE
7445,요식만 달러를 외워 가지고 애들이,449.699,4.5,tGCqt4nGPBE
7446,잘 안 풀리는 경우가 종종 있는데,452.0,4.539,tGCqt4nGPBE
7447,그게 왜 그러냐면 요런 놈 때문에 잘,454.199,3.081,tGCqt4nGPBE
7448,봐,456.539,3.181,tGCqt4nGPBE
7449,25x제곱 마이너스 9y² 자 이제,457.28,5.34,tGCqt4nGPBE
7450,두 개가 이렇게 보이잖아,459.72,6.18,tGCqt4nGPBE
7451,25x제곱이가 그다음 -9y²이,462.62,6.04,tGCqt4nGPBE
7452,보이면 우리 눈엔 이제 25가 25가,465.9,4.44,tGCqt4nGPBE
7453,아니야 그렇게 보이면 안 되고,468.66,2.759,tGCqt4nGPBE
7454,얘를 한번 꺾으면 이렇게 보여야 돼,470.34,3.6,tGCqt4nGPBE
7455,오 제곱,471.419,6.06,tGCqt4nGPBE
7456,x 제곱 이렇게 보이고 3 제곱 y,473.94,7.56,tGCqt4nGPBE
7457,제곱 이렇게 보이면서 오케이 그리고이,477.479,6.301,tGCqt4nGPBE
7458,지수 법칙에 의해서 얘를 이렇게,481.5,3.599,tGCqt4nGPBE
7459,묶어내는 거야,483.78,3.139,tGCqt4nGPBE
7460,ox 전체 되고,485.099,4.561,tGCqt4nGPBE
7461,-3y 전체 제곱 이렇게 묶는,486.919,3.821,tGCqt4nGPBE
7462,연습이고,489.66,2.4,tGCqt4nGPBE
7463,앞으로는,490.74,3.12,tGCqt4nGPBE
7464,얘를 보자마자 이렇게 쓰는 훈련이 돼,492.06,3.359,tGCqt4nGPBE
7465,있어야 돼 그거 봐봐,493.86,3.899,tGCqt4nGPBE
7466,얘를 보자마자 이렇게 툭 쓰고 가지,495.419,4.56,tGCqt4nGPBE
7467,요게 돼 있어야 된다고 그리고 난,497.759,3.901,tGCqt4nGPBE
7468,다음에 공식 생각하는 거야 알겠죠,499.979,3.72,tGCqt4nGPBE
7469,그럼 4 같은 것들이 4로 보면 안,501.66,3.12,tGCqt4nGPBE
7470,돼,503.699,2.461,tGCqt4nGPBE
7471,산 얼마 2의 제곱 이런 식으로 보는,504.78,4.08,tGCqt4nGPBE
7472,거지 16도 16으로 보면 안 돼,506.16,3.3,tGCqt4nGPBE
7473,얼마,508.86,1.8,tGCqt4nGPBE
7474,4의 제곱 이런 식으로 보기 시작하는,509.46,3.3,tGCqt4nGPBE
7475,거야 이제 눈으로 한번 뜨는 거지 뿅,510.66,4.02,tGCqt4nGPBE
7476,알겠습니까 그리고 합쳐본게 쓰는,512.76,5.699,tGCqt4nGPBE
7477,거예요 팡팡 또 하나가 볼게,514.68,5.159,tGCqt4nGPBE
7478,재고 말고 다른 것도 있나요 그렇지,518.459,4.26,tGCqt4nGPBE
7479,이제 27 같은 거 여기 봐봐 27,519.839,5.881,tGCqt4nGPBE
7480,자 내 눈에는 27이 27로 안,522.719,4.501,tGCqt4nGPBE
7481,보이고,525.72,3.66,tGCqt4nGPBE
7482,얘가 세제곱이니까 아,527.22,3.96,tGCqt4nGPBE
7483,조금 수학적 센스를 자꾸 기르는 거지,529.38,5.22,tGCqt4nGPBE
7484,나는 27일 3의 세제곱 이렇게 보는,531.18,5.159,tGCqt4nGPBE
7485,훈련을 자꾸 하는 거야,534.6,3.54,tGCqt4nGPBE
7486,그래야 여기에서 이렇게 바꿔놓고,536.339,4.081,tGCqt4nGPBE
7487,그리고 여기에서 이제,538.14,5.819,tGCqt4nGPBE
7488,인수분해 공식을 쓴 거거든 되나요,540.42,5.16,tGCqt4nGPBE
7489,훈련이 필요한 거지,543.959,3.681,tGCqt4nGPBE
7490,됐어요,545.58,2.06,tGCqt4nGPBE
7491,이걸 네모라고 하자,602.519,2.721,tGCqt4nGPBE
7492,그러면,604.68,4.14,tGCqt4nGPBE
7493,세모 이렇게 가는 거야 세모 더하기,605.24,7.48,tGCqt4nGPBE
7494,네모 세모 빼기 네모 이게 훈련이,608.82,5.459,tGCqt4nGPBE
7495,엄청 많이 되어 있어야 돼,612.72,2.88,tGCqt4nGPBE
7496,꼭 되어 있어야 된다,614.279,3.24,tGCqt4nGPBE
7497,그러면 여기가 세이모 얘들아 이게,615.6,5.22,tGCqt4nGPBE
7498,세모로 보이고 세모제고 얘가 네모제고,617.519,4.741,tGCqt4nGPBE
7499,돼,620.82,3.3,tGCqt4nGPBE
7500,그러면 한 번은 더 할 거지 한 번은,622.26,2.639,tGCqt4nGPBE
7501,빼 줄 거야,624.12,3.48,tGCqt4nGPBE
7502,따라서 한 번은 더해 세모,624.899,5.821,tGCqt4nGPBE
7503,+ 네모 세모,627.6,6.54,tGCqt4nGPBE
7504,빼기 네모 이런 식으로 돼 그리고,630.72,6.02,tGCqt4nGPBE
7505,이제 안쪽 계산해 봐,634.14,5.96,tGCqt4nGPBE
7506,ea-3b+2b니까 2A - B 아,636.74,6.88,tGCqt4nGPBE
7507,2A - 3B - 2 이니까 2A -,640.1,4.479,tGCqt4nGPBE
7508,OB,643.62,2.76,tGCqt4nGPBE
7509,콜 오케이,644.579,4.32,tGCqt4nGPBE
7510,따라서요 문제는 요렇게 프로젝트는데,646.38,5.76,tGCqt4nGPBE
7511,중간 과정을 너무 무시하지 마라 이런,648.899,7.141,tGCqt4nGPBE
7512,것들 이래야 잔 실수가 없어지는 거야,652.14,5.96,tGCqt4nGPBE
7513,됐지,656.04,2.06,tGCqt4nGPBE
7514,자,659.64,3.0,tGCqt4nGPBE
7515,이보다 더 친절하게 설명할 순 없다,666.12,5.88,tGCqt4nGPBE
7516,그러니이 정도 했으면,669.36,6.18,tGCqt4nGPBE
7517,좋아요 한 번은 좀 눌러 줘 좋아요,672.0,6.66,tGCqt4nGPBE
7518,구독 부탁합니다 아 이게 또 이렇게,675.54,6.2,tGCqt4nGPBE
7519,좀 부탁해요,678.66,3.08,tGCqt4nGPBE
7520,자 하나 더 할게 자 봐 이제 자 봐,682.62,4.68,tGCqt4nGPBE
7521,어,685.14,4.379,tGCqt4nGPBE
7522,죄곱 제곱 꼴이잖아 큰 덩어리가,687.3,3.24,tGCqt4nGPBE
7523,빽이야 그럼 합쳐 공식이니까,689.519,4.201,tGCqt4nGPBE
7524,세모네모야 세모 네모 보이지,690.54,4.44,tGCqt4nGPBE
7525,따라서 덩어리 두 개 크게 만들어,693.72,2.16,tGCqt4nGPBE
7526,이렇게,694.98,3.799,tGCqt4nGPBE
7527,크게 만들어 놓고 아 선생님,695.88,5.36,tGCqt4nGPBE
7528,세모 더하기 네모,698.779,4.361,tGCqt4nGPBE
7529,세모 더하기 되고 이렇게 보이는,701.24,3.46,tGCqt4nGPBE
7530,거예요 이렇게 그리고 계산만 해주면,703.14,3.66,tGCqt4nGPBE
7531,되는 거야 봐봐 이렇게 보니까 그렇게,704.7,3.36,tGCqt4nGPBE
7532,어렵지 않죠,706.8,2.58,tGCqt4nGPBE
7533,그러니까 이거를 이렇게 하지 말라는,708.06,3.3,tGCqt4nGPBE
7534,소리지 얘를 갖다가 그냥 전개해서,709.38,2.699,tGCqt4nGPBE
7535,풀고,711.36,2.099,tGCqt4nGPBE
7536,얘를 전개해서 풀고,712.079,4.641,tGCqt4nGPBE
7537,계산 때리지 말라고 알겠죠,713.459,3.261,tGCqt4nGPBE
7538,다음 시,721.079,4.561,tGCqt4nGPBE
7539,3번 문제 어 이거 봐 이제,722.7,4.139,tGCqt4nGPBE
7540,팔도 내 눈엔 그냥 팔이 아니야,725.64,4.08,tGCqt4nGPBE
7541,이렇게 보이겠지 2의 세제곱,726.839,4.321,tGCqt4nGPBE
7542,x 세제곱,729.72,3.48,tGCqt4nGPBE
7543,너 3의 세제곱,731.16,4.919,tGCqt4nGPBE
7544,y 세제곱 요렇게 아하 그리고 난,733.2,4.68,tGCqt4nGPBE
7545,다음에 너는 묶음이 이렇게 되겠고,736.079,4.44,tGCqt4nGPBE
7546,너는 묶음 이렇게 되겠지 어유 야,737.88,4.32,tGCqt4nGPBE
7547,그럼 요거 가지고,740.519,2.76,tGCqt4nGPBE
7548,식 하나 써주고 갈게,742.2,2.46,tGCqt4nGPBE
7549,요런 공식이 또 올라야 됩니다 안,743.279,2.761,tGCqt4nGPBE
7550,되면 외연아,744.66,2.22,tGCqt4nGPBE
7551,a³,746.04,4.68,tGCqt4nGPBE
7552,+ B 세제곱 너를 인수분해하면,746.88,6.5,tGCqt4nGPBE
7553,애플비,750.72,2.66,tGCqt4nGPBE
7554,a² -,753.54,3.84,tGCqt4nGPBE
7555,AB + 무슨 제곱 b제곱 이렇게,754.86,3.78,tGCqt4nGPBE
7556,들어보셔야 돼,757.38,2.519,tGCqt4nGPBE
7557,그치,758.64,2.34,tGCqt4nGPBE
7558,쌤은 이제 이걸 외웠으니까 그냥,759.899,3.361,tGCqt4nGPBE
7559,그대로 적용할 건데 안 외워졌으면,760.98,4.32,tGCqt4nGPBE
7560,처음엔 보고하라 그랬어 따라서 아,763.26,4.139,tGCqt4nGPBE
7561,이걸 a로 보고 이걸 b로 바꾸나,765.3,3.599,tGCqt4nGPBE
7562,이해됐어요,767.399,3.301,tGCqt4nGPBE
7563,따라서 너를 a로 보면 이렇게 a로,768.899,4.74,tGCqt4nGPBE
7564,보고 너를 b로 보면 이렇게 아,770.7,4.319,tGCqt4nGPBE
7565,한번은,773.639,2.461,tGCqt4nGPBE
7566,애플비,775.019,3.12,tGCqt4nGPBE
7567,a로 보고 b로 보고,776.1,4.799,tGCqt4nGPBE
7568,애플비 그다음 나머지 여기 a^2,778.139,3.901,tGCqt4nGPBE
7569,a²,780.899,3.18,tGCqt4nGPBE
7570,- 여기가,782.04,5.52,tGCqt4nGPBE
7571,-ab가 이게 a b 그다음 b 제곱,784.079,4.82,tGCqt4nGPBE
7572,이렇게 본 거야 이렇게 얘들아,787.56,3.6,tGCqt4nGPBE
7573,이해됐나요 그리고 이제 계산하시면,788.899,3.581,tGCqt4nGPBE
7574,되는 거야 얘는 그대로 내버려 두시고,791.16,4.44,tGCqt4nGPBE
7575,너 제곱하시면 4x² 너 계산하면,792.48,4.38,tGCqt4nGPBE
7576,-6xy,795.6,3.84,tGCqt4nGPBE
7577,계산하면 9y제곱 끝이 공식 하나,796.86,3.659,tGCqt4nGPBE
7578,가져가면 되겠지,799.44,2.66,tGCqt4nGPBE
7579,외울 때 같이 외웠죠,800.519,5.701,tGCqt4nGPBE
7580,세제곱 마이너스 b³은,802.1,5.44,tGCqt4nGPBE
7581,에마비,806.22,2.64,tGCqt4nGPBE
7582,a² +,807.54,2.58,tGCqt4nGPBE
7583,ab,808.86,4.08,tGCqt4nGPBE
7584,그 다음 플러스 b^2,810.12,5.1,tGCqt4nGPBE
7585,넘어갈 때 요렇게 암기하라 그랬는데,812.94,3.959,tGCqt4nGPBE
7586,샘이,815.22,5.82,tGCqt4nGPBE
7587,뿌뿌 마마 부반대 이렇게 외워주시면,816.899,6.361,tGCqt4nGPBE
7588,좋겠다,821.04,4.28,tGCqt4nGPBE
7589,됐죠,823.26,2.06,tGCqt4nGPBE
7590,자 계속 훈련입니다,832.2,3.96,tGCqt4nGPBE
7591,편하게 보시면 돼요 쌤 편하게,835.019,3.901,tGCqt4nGPBE
7592,보시면서 아 저렇게 하고 있구나 그,836.16,3.359,tGCqt4nGPBE
7593,다음에,838.92,2.099,tGCqt4nGPBE
7594,훈련은 너네가 하시면 되겠죠 그럼,839.519,3.961,tGCqt4nGPBE
7595,훈련할 때 너네는 딱요 문제만 써놓고,841.019,4.32,tGCqt4nGPBE
7596,요걸 노트에다 계속 훈련 따라 해 봐,843.48,5.4,tGCqt4nGPBE
7597,고대로 알겠습니까 자 가보자 그러면이,845.339,6.56,tGCqt4nGPBE
7598,문제는 일단 어떤 공식을 쓰기,848.88,5.54,tGCqt4nGPBE
7599,이전에이든 3으로 안 묶이잖아,851.899,4.541,tGCqt4nGPBE
7600,16도 3으로 안 묶이잖아 그러니까,854.42,4.539,tGCqt4nGPBE
7601,공통인 놈이 있을까 없을까 보는 거지,856.44,5.399,tGCqt4nGPBE
7602,가만히 봐 여기 ea가 있고 이해가,858.959,4.68,tGCqt4nGPBE
7603,이렇게 들어 있어 그럼 얘를 이해를,861.839,4.141,tGCqt4nGPBE
7604,쓰면 2A 쓰고,863.639,5.94,tGCqt4nGPBE
7605,8 쓰고 y 세제곱 이렇게 보면 어,865.98,5.58,tGCqt4nGPBE
7606,그러면이 팔에 16ay 세제곱일,869.579,4.5,tGCqt4nGPBE
7607,거니까 공통 인수 묶어보면 2에 2에,871.56,5.64,tGCqt4nGPBE
7608,이렇게 묶인다고 이해됨 그래서 이해를,874.079,4.081,tGCqt4nGPBE
7609,먼저 하나 쓴 거야 이렇게 동그라미,877.2,3.3,tGCqt4nGPBE
7610,2에를 쓰고 나머지는 그냥 주로 쓴,878.16,3.72,tGCqt4nGPBE
7611,거예요 이렇게,880.5,2.88,tGCqt4nGPBE
7612,그러면 나는,881.88,3.18,tGCqt4nGPBE
7613,요놈만 인수분을 다시 한번 때리면,883.38,3.78,tGCqt4nGPBE
7614,되는 거죠 이제 보이지,885.06,4.8,tGCqt4nGPBE
7615,팔은 이게 세제곱일 거니까 보자마자,887.16,5.16,tGCqt4nGPBE
7616,x 세제곱 너는,889.86,5.46,tGCqt4nGPBE
7617,ey 전체 세제곱으로 묶이고 2a는,892.32,4.92,tGCqt4nGPBE
7618,딱 어차피 묶어 놨어 얘는 안,895.32,3.0,tGCqt4nGPBE
7619,건드려도 돼,897.24,3.779,tGCqt4nGPBE
7620,계속 이해를 앞에 달아나라 2A 2A,898.32,4.8,tGCqt4nGPBE
7621,2A 계속,901.019,3.901,tGCqt4nGPBE
7622,흘러가는 거야 그럼 나는 이거만,903.12,3.0,tGCqt4nGPBE
7623,연습하면 될 거니까 방금 전,904.92,2.159,tGCqt4nGPBE
7624,연습했잖아,906.12,2.82,tGCqt4nGPBE
7625,a³ b³ 연습했으니까 그냥 그대로,907.079,4.141,tGCqt4nGPBE
7626,한 겁니다 여러분 주루룩,908.94,4.079,tGCqt4nGPBE
7627,그렇지 물고 늘어지는 거야 아 그러니,911.22,5.04,tGCqt4nGPBE
7628,다시 한번 공통 인수가 있을 땐,913.019,4.081,tGCqt4nGPBE
7629,먼저,916.26,4.62,tGCqt4nGPBE
7630,묶어 내자 공통 인수는 무거워 내자,917.1,6.479,tGCqt4nGPBE
7631,툭 묶어낸 거야 보통,920.88,4.44,tGCqt4nGPBE
7632,학원이나 또는 과외 선생님 하실 때,923.579,4.26,tGCqt4nGPBE
7633,수업하실 때 보시면 이런 거는,925.32,4.62,tGCqt4nGPBE
7634,기본적으로 다 할 줄 알겠거니 하고,927.839,4.381,tGCqt4nGPBE
7635,막 넘어가신단 말이야,929.94,3.06,tGCqt4nGPBE
7636,그러니까,932.22,3.0,tGCqt4nGPBE
7637,요게 선생님들이 잘못한 건 아니야,933.0,4.019,tGCqt4nGPBE
7638,왜냐면 너네가 열심히 따라,935.22,3.9,tGCqt4nGPBE
